packageLabel,evidenceID,relativePath,masterOrDerivative,fileRole,sha256,sizeBytes,mimeType,sourceVideo,timestamp,environmentCandidate,menuID,catalogID,view,captureDate,researcher,verificationState,supersessionState,validationState,notes
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skindetails_008-menu,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008_MENU_video-005_18p00s.png,derivative,menuEvidenceFrame,bbfc2ba7f18336bdb59939f3c4be3bf6d2dea56531841573f8cdd9427898be6a,1506690,image/png,video-005,18,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-details,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,MENU,2026-07-13T01:28:50.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Details label. Frame is a local derivative and is not production data. Category: Skin Details.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skindetails_009-character_stable,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009_CHARACTER_STABLE_video-005_26p00s.png,derivative,catalogDerivativeFrame,dafc00930bc01fea10c680ec70e8b6fa2c6a946c767017ab14eba471e1a5ea14,1512459,image/png,video-005,26,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-details,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,CHARACTER_STABLE,2026-07-13T01:28:50.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Details label. Frame is a local derivative and is not production data. Category: Skin Details.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skindetails_009-menu,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009_MENU_video-005_26p00s.png,derivative,menuEvidenceFrame,dafc00930bc01fea10c680ec70e8b6fa2c6a946c767017ab14eba471e1a5ea14,1512459,image/png,video-005,26,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-details,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,MENU,2026-07-13T01:28:50.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Details label. Frame is a local derivative and is not production data. Category: Skin Details.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skindetails_010-character_stable,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010_CHARACTER_STABLE_video-005_29p00s.png,derivative,catalogDerivativeFrame,254d86eb2ae21cd08150dab39d8d577c101a09acfbe0e6d940b91093f5bbf396,1544399,image/png,video-005,29,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-details,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,CHARACTER_STABLE,2026-07-13T01:28:50.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Details label. Frame is a local derivative and is not production data. Category: Skin Details.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skindetails_010-menu,data/research/cf27/generated/full-resolution-frames/skin-details-options-001-010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010/CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010_MENU_video-005_29p00s.png,derivative,menuEvidenceFrame,254d86eb2ae21cd08150dab39d8d577c101a09acfbe0e6d940b91093f5bbf396,1544399,image/png,video-005,29,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-details,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,MENU,2026-07-13T01:28:50.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Details label. Frame is a local derivative and is not production data. Category: Skin Details.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_001-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_001/CF27_XBOXUNKNOWN_RTG_SKINTONE_001_CHARACTER_STABLE_video-004_45p50s.png,derivative,catalogDerivativeFrame,d0c74f973e3797777b9e937cf7811cd5022323f73b6bce6e5d0f7b15f182b2d6,1443593,image/png,video-004,45.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_001,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_001-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_001/CF27_XBOXUNKNOWN_RTG_SKINTONE_001_MENU_video-004_45p50s.png,derivative,menuEvidenceFrame,d0c74f973e3797777b9e937cf7811cd5022323f73b6bce6e5d0f7b15f182b2d6,1443593,image/png,video-004,45.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_001,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_002-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_002/CF27_XBOXUNKNOWN_RTG_SKINTONE_002_CHARACTER_STABLE_video-004_47p00s.png,derivative,catalogDerivativeFrame,8d9cbd282a9261e76948802c0e47ed11034421311cef14d737888bf1464b70fc,1454350,image/png,video-004,47,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_002,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_002-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_002/CF27_XBOXUNKNOWN_RTG_SKINTONE_002_MENU_video-004_47p00s.png,derivative,menuEvidenceFrame,8d9cbd282a9261e76948802c0e47ed11034421311cef14d737888bf1464b70fc,1454350,image/png,video-004,47,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_002,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_003-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_003/CF27_XBOXUNKNOWN_RTG_SKINTONE_003_CHARACTER_STABLE_video-004_48p50s.png,derivative,catalogDerivativeFrame,b42f9dcab6e7c5106865c5ab10d9759d9a586857be201dcce23841ca91319803,1472773,image/png,video-004,48.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_003,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_003-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_003/CF27_XBOXUNKNOWN_RTG_SKINTONE_003_MENU_video-004_48p50s.png,derivative,menuEvidenceFrame,b42f9dcab6e7c5106865c5ab10d9759d9a586857be201dcce23841ca91319803,1472773,image/png,video-004,48.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_003,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_004-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_004/CF27_XBOXUNKNOWN_RTG_SKINTONE_004_CHARACTER_STABLE_video-004_12p50s.png,derivative,catalogDerivativeFrame,f0b38718a6c1da36cf399ea015a8af5a4324dc944837c067334273198126b9f9,1488185,image/png,video-004,12.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_004,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_004-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_004/CF27_XBOXUNKNOWN_RTG_SKINTONE_004_MENU_video-004_12p50s.png,derivative,menuEvidenceFrame,f0b38718a6c1da36cf399ea015a8af5a4324dc944837c067334273198126b9f9,1488185,image/png,video-004,12.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_004,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_005-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_005/CF27_XBOXUNKNOWN_RTG_SKINTONE_005_CHARACTER_STABLE_video-004_29p50s.png,derivative,catalogDerivativeFrame,b35d102d47f9a14a66fd1862a0e54f4c7bed83649e069aa94cb32a50dc123dd9,1480835,image/png,video-004,29.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_005,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_005-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_005/CF27_XBOXUNKNOWN_RTG_SKINTONE_005_MENU_video-004_29p50s.png,derivative,menuEvidenceFrame,b35d102d47f9a14a66fd1862a0e54f4c7bed83649e069aa94cb32a50dc123dd9,1480835,image/png,video-004,29.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_005,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_006-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_006/CF27_XBOXUNKNOWN_RTG_SKINTONE_006_CHARACTER_STABLE_video-004_25p50s.png,derivative,catalogDerivativeFrame,bb801655293ec24779396175b6ab9db9e10b838224d34619110402c8eb29cfe7,1378995,image/png,video-004,25.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_006,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_006-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_006/CF27_XBOXUNKNOWN_RTG_SKINTONE_006_MENU_video-004_25p50s.png,derivative,menuEvidenceFrame,bb801655293ec24779396175b6ab9db9e10b838224d34619110402c8eb29cfe7,1378995,image/png,video-004,25.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_006,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_007-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_007/CF27_XBOXUNKNOWN_RTG_SKINTONE_007_CHARACTER_STABLE_video-004_27p50s.png,derivative,catalogDerivativeFrame,41f4b10667f2e80d9310e5e99cd8d74e40e2dc4cc3940114632b1add1093e984,1426549,image/png,video-004,27.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_007,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_007-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_007/CF27_XBOXUNKNOWN_RTG_SKINTONE_007_MENU_video-004_27p50s.png,derivative,menuEvidenceFrame,41f4b10667f2e80d9310e5e99cd8d74e40e2dc4cc3940114632b1add1093e984,1426549,image/png,video-004,27.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_007,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_008-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_008/CF27_XBOXUNKNOWN_RTG_SKINTONE_008_CHARACTER_STABLE_video-004_10p50s.png,derivative,catalogDerivativeFrame,d19dfa53bd8d97e8a46c3fff7c4e13a0d3e560cf91dd296bff69bb274d10526e,1463341,image/png,video-004,10.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_008,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_008-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_008/CF27_XBOXUNKNOWN_RTG_SKINTONE_008_MENU_video-004_10p50s.png,derivative,menuEvidenceFrame,d19dfa53bd8d97e8a46c3fff7c4e13a0d3e560cf91dd296bff69bb274d10526e,1463341,image/png,video-004,10.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_008,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_009-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_009/CF27_XBOXUNKNOWN_RTG_SKINTONE_009_CHARACTER_STABLE_video-004_8p50s.png,derivative,catalogDerivativeFrame,60abc1d819070dd3dc2524cd9b1fbcb566bd1e3d860178d425c18ef8c79aa536,1412958,image/png,video-004,8.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_009,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_009-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_009/CF27_XBOXUNKNOWN_RTG_SKINTONE_009_MENU_video-004_8p50s.png,derivative,menuEvidenceFrame,60abc1d819070dd3dc2524cd9b1fbcb566bd1e3d860178d425c18ef8c79aa536,1412958,image/png,video-004,8.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_009,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_010-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_010/CF27_XBOXUNKNOWN_RTG_SKINTONE_010_CHARACTER_STABLE_video-004_41p50s.png,derivative,catalogDerivativeFrame,66b93efcf272b6087a74b3061f0b3ad76f43cfc4d19d9d0a94ed6e7cc79eacc6,1453454,image/png,video-004,41.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_010,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_010-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_010/CF27_XBOXUNKNOWN_RTG_SKINTONE_010_MENU_video-004_41p50s.png,derivative,menuEvidenceFrame,66b93efcf272b6087a74b3061f0b3ad76f43cfc4d19d9d0a94ed6e7cc79eacc6,1453454,image/png,video-004,41.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_010,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_011-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_011/CF27_XBOXUNKNOWN_RTG_SKINTONE_011_CHARACTER_STABLE_video-004_51p50s.png,derivative,catalogDerivativeFrame,ffd80a96debc6e8ab12c181de124a3a63a5d570e54f1198fb04a1c7c8d5d4fd5,1335569,image/png,video-004,51.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_011,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_011-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_011/CF27_XBOXUNKNOWN_RTG_SKINTONE_011_MENU_video-004_51p50s.png,derivative,menuEvidenceFrame,ffd80a96debc6e8ab12c181de124a3a63a5d570e54f1198fb04a1c7c8d5d4fd5,1335569,image/png,video-004,51.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_011,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_012-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_012/CF27_XBOXUNKNOWN_RTG_SKINTONE_012_CHARACTER_STABLE_video-004_43p50s.png,derivative,catalogDerivativeFrame,6fb56cce8e7b6937e912e10e3c7a6c0779b5c280f1b01bd436ce69ca487b5e99,1469472,image/png,video-004,43.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_012,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_012-menu,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_012/CF27_XBOXUNKNOWN_RTG_SKINTONE_012_MENU_video-004_43p50s.png,derivative,menuEvidenceFrame,6fb56cce8e7b6937e912e10e3c7a6c0779b5c280f1b01bd436ce69ca487b5e99,1469472,image/png,video-004,43.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_012,MENU,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
PRIMARY RESEARCH CANDIDATE — NOT PRODUCTION VERIFIED,evidence-frame-cf27_xboxunknown_rtg_skintone_013-character_stable,data/research/cf27/generated/full-resolution-frames/skin-tone-values-001-024/CF27_XBOXUNKNOWN_RTG_SKINTONE_013/CF27_XBOXUNKNOWN_RTG_SKINTONE_013_CHARACTER_STABLE_video-004_39p50s.png,derivative,catalogDerivativeFrame,57ed95ef5876d0bab4993a86bd088d9a634da02828a36b8b2905cd861fd2ffcf,1396801,image/png,video-004,39.5,env-cf27-research-video-001-rtg-path,cf27-menu-head-skin-skin-tone,CF27_XBOXUNKNOWN_RTG_SKINTONE_013,CHARACTER_STABLE,2026-07-13T01:27:47.000000Z,UNKNOWN_RESEARCHER,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,CURRENT,valid,Full-screen frame extracted from a directly selected Skin Tone label. Frame is a local derivative and is not production data. Category: Skin Tone.
