candidateID,game,platform,gameVersion,patch,mode,creationPath,category,nativeOptionLabel,nativeOptionIndex,nativeOrderClaim,primaryReviewStatus,verificationStatus,evidenceSupportState,evidenceSupportRationale,sourceVideoIDs,sourceVideoPaths,exactUsefulTimestamps,frontViewStatus,secondaryViewStatus,menuLabelVisibility,nativeOrderVisibility,boundaryVisibility,duplicateFlag,orderUnresolvedFlag,dependencyFlag,environmentVersionLimitation,framingLimitation,lightingLimitation,obstructionLimitation,evidenceConfidence,futureRecommendationConfidenceCap,userConfirmationRequired,eligibleForVerifierQueue,eligibleForProductionPromotion,eligibleForRecommendation,blockingReasons,exactVerifierAction,optionalFutureMediaImprovement,notes
CF27_XBOXUNKNOWN_RTG_EYECOLOR_001,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Light Blue,1,1,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/phase-zero/derivative-frames/video-007-tl-002_07-eye-color-mp4_12s.png; 352535,12-12,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_002,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Light Brown,2,2,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_001/CF27_XBOXUNKNOWN_RTG_EYECOLOR_001_MENU_THUMBNAIL_EVIDENCE_video-007_13p00s.png; 352535,13-15,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,true,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_003,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Brown,3,3,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_003/CF27_XBOXUNKNOWN_RTG_EYECOLOR_003_MENU_THUMBNAIL_EVIDENCE_video-007_17p00s.png; 352535,16-17,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_004,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Blue,4,4,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_004/CF27_XBOXUNKNOWN_RTG_EYECOLOR_004_MENU_THUMBNAIL_EVIDENCE_video-007_19p00s.png; 352535,18-20,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Light Green,5,5,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_005/CF27_XBOXUNKNOWN_RTG_EYECOLOR_005_MENU_THUMBNAIL_EVIDENCE_video-007_28p00s.png; 352535,25-29.33,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Grey,6,6,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_006/CF27_XBOXUNKNOWN_RTG_EYECOLOR_006_MENU_THUMBNAIL_EVIDENCE_video-007_24p00s.png; 352535,23-24,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYECOLOR_007,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Color,Hazel,7,7,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,USER_CONFIRMATION_REQUIRED,"Locked media supports the visible option enough for verifier review, but this appearance choice should require user confirmation and confirmation screenshots before being treated as a successful personal outcome.",phase0-video-007,data/research/cf27/generated/full-resolution-frames/eye-color-options-001-007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_007/CF27_XBOXUNKNOWN_RTG_EYECOLOR_007_MENU_THUMBNAIL_EVIDENCE_video-007_22p00s.png; 352535,21-22,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.55,true,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-color-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,Independently verify native label/index/order and evidence references; confirm the record should remain user-confirmation-required if approved later.,Optional post-launch media may improve color/detail confidence but is not required by default.,"Eye Color selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; May support guided build instructions after later verification, but must not be used as a high-confidence geometry match.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Shape,Almond,1,1,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,SUPPORTED_WITH_NOTES,"Locked media clearly shows candidate identity/category/value and enough menu or visual evidence to advance to second-person verification, with nonfatal limitations preserved.",phase0-video-006,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_001/CF27_XBOXUNKNOWN_RTG_EYESHAPE_001_MENU_video-006_14p00s.png; 45926e39-7553-43b1-803a-6ddc787c63dd.MP4,14-14,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.72,false,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-shape-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,"Independently verify native label/index/order, source evidence, available views, and whether limitations require VERIFIED_WITH_NOTES or a blocking disagreement.",Optional post-launch media may improve angles/framing but is not required by default.,"Eye Shape selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Supported with notes for verifier review only; not production or recommendation eligible.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Shape,None,2,2,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,SUPPORTED_WITH_NOTES,"Locked media clearly shows candidate identity/category/value and enough menu or visual evidence to advance to second-person verification, with nonfatal limitations preserved.",phase0-video-006,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_002/CF27_XBOXUNKNOWN_RTG_EYESHAPE_002_MENU_video-006_16p00s.png; 45926e39-7553-43b1-803a-6ddc787c63dd.MP4,15-16,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.72,false,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-shape-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,"Independently verify native label/index/order, source evidence, available views, and whether limitations require VERIFIED_WITH_NOTES or a blocking disagreement.",Optional post-launch media may improve angles/framing but is not required by default.,"Eye Shape selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Supported with notes for verifier review only; not production or recommendation eligible.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Shape,Prominent,3,3,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,SUPPORTED_WITH_NOTES,"Locked media clearly shows candidate identity/category/value and enough menu or visual evidence to advance to second-person verification, with nonfatal limitations preserved.",phase0-video-006,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_003/CF27_XBOXUNKNOWN_RTG_EYESHAPE_003_MENU_video-006_18p00s.png; 45926e39-7553-43b1-803a-6ddc787c63dd.MP4,17-18,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.72,false,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-shape-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,"Independently verify native label/index/order, source evidence, available views, and whether limitations require VERIFIED_WITH_NOTES or a blocking disagreement.",Optional post-launch media may improve angles/framing but is not required by default.,"Eye Shape selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Supported with notes for verifier review only; not production or recommendation eligible.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Shape,Monolid,4,4,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,SUPPORTED_WITH_NOTES,"Locked media clearly shows candidate identity/category/value and enough menu or visual evidence to advance to second-person verification, with nonfatal limitations preserved.",phase0-video-006,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004/CF27_XBOXUNKNOWN_RTG_EYESHAPE_004_MENU_video-006_19p00s.png; 45926e39-7553-43b1-803a-6ddc787c63dd.MP4,19-19,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.72,false,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-shape-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,"Independently verify native label/index/order, source evidence, available views, and whether limitations require VERIFIED_WITH_NOTES or a blocking disagreement.",Optional post-launch media may improve angles/framing but is not required by default.,"Eye Shape selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Supported with notes for verifier review only; not production or recommendation eligible.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Eye Shape,Hooded,5,5,PRIMARY_APPROVED_WITH_NOTES,NOT_VERIFIED,SUPPORTED_WITH_NOTES,"Locked media clearly shows candidate identity/category/value and enough menu or visual evidence to advance to second-person verification, with nonfatal limitations preserved.",phase0-video-006,data/research/cf27/generated/full-resolution-frames/eye-shape-options-001-005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005/CF27_XBOXUNKNOWN_RTG_EYESHAPE_005_MENU_video-006_22p00s.png; 45926e39-7553-43b1-803a-6ddc787c63dd.MP4,20-24.93,MISSING_FROM_CURRENT_DERIVATIVES,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,false,false,true,false,true,false,high,0.72,false,true,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-appearance-control-eye-shape-recapture; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; MISSING_REQUIRED_VIEWS; CATEGORY_COUNT_ORDER_INCOMPLETE,"Independently verify native label/index/order, source evidence, available views, and whether limitations require VERIFIED_WITH_NOTES or a blocking disagreement.",Optional post-launch media may improve angles/framing but is not required by default.,"Eye Shape selector boundaries, default, wrap behavior, and total count are not fully proven.; Current evidence is primary research only and not standardized for production comparison.; Second-person verification has not occurred.; Supported with notes for verifier review only; not production or recommendation eligible.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
CF27_XBOXUNKNOWN_RTG_FACIALHAIRCOLOR_PURPLE,EA SPORTS College Football 27,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,Facial-hair colors,Purple,,,ORDER_UNRESOLVED,NOT_VERIFIED,LIMITED_EVIDENCE,Native order is unresolved; the record is preserved but cannot join the initial supported subset until a verifier resolves ordering.,CF27_XBOX_SOURCE_2026_08_02_002,data/phase-zero/derivative-frames/august-2026-source-recordings/CF27_XBOX_SOURCE_2026_08_02_002_tl_005_facial_hair_color_225p5s.png; EA SPORTS™ College Football 27-2026_08_02-21_18_14.mp4,225-235.35,CATEGORY_FRAME_REEXTRACTION_AVAILABLE,NOT_REQUIRED,VISIBLE,VISIBLE,NOT_VISIBLE,false,true,false,true,true,true,false,medium,0.25,false,false,false,false,NOT_SECOND_VERIFIED; NO_CATALOG_MANAGER_APPROVAL; NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE; ENVIRONMENT_UNRESOLVED; CATEGORY_INCOMPLETE; RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON; ISSUE:issue-phase0-primary-review-category-incomplete; ISSUE:issue-phase0-primary-review-environment-unresolved; ORDER_UNRESOLVED; MISSING_REQUIRED_VIEWS; COVERAGE:INCOMPLETE_EVIDENCE; NOT_IN_SUPPORTED_SUBSET,Check native order and count independently; record ORDER_MISMATCH or verified ordering.,"Optional post-launch media or user feedback may improve this record, but additional Wyatt recording is not a default initial-launch blocker.","Directly selected native label is readable in the cited August 2026 frame.; Supplemental August 2026 intake observation is primary research only.; The selected native value is directly readable in the cited frame, but complete selector boundaries and second verification remain unresolved.; No supplemental record is eligible for production recommendations.; Limited evidence record remains internal/review-only and is excluded from the initial supported subset.; Native ordering remains unresolved and must not be inferred.; Game version, patch, or environment metadata remains incomplete for production.; No Codex-created human verification decision is recorded."
