queue_record_id,stable_candidate_id,category,native_option_label_or_index,native_order,platform,game_version,patch,mode,creation_path,environment_id,primary_review_status,evidence_completeness_status,evidence_ids,source_videos,source_timestamps,required_views,available_views,missing_views,framing_consistency_result,lighting_consistency_result,canonical_settings_consistency_result,duplicate_or_near_duplicate_flag,dependency_flag,version_or_environment_gap,recommended_verifier_action,recommended_recapture_action,current_production_eligibility,blocking_reasons,second_verifier_status,catalog_manager_disposition
cf27-production-verification-cf27-xboxunknown-rtg-nose-006,CF27_XBOXUNKNOWN_RTG_NOSE_006,Nose,Roman,6,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-008,phase0-video-008,25-27,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-nose-007,CF27_XBOXUNKNOWN_RTG_NOSE_007,Nose,Funnel,7,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-008-tl-007,phase0-video-008,23-24,MENU;FRONT;LEFT_PROFILE;RIGHT_PROFILE,MENU,FRONT;LEFT_PROFILE;RIGHT_PROFILE,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-nose-recapture: Record Nose from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-nose-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE;COVERAGE:INCOMPLETE_EVIDENCE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-001,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_001,Skin Details,None,1,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-002,phase0-video-005,8-8,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-002,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_002,Skin Details,Freckles 2,2,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-003,phase0-video-005,9-10,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-003,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_003,Skin Details,Scar 3,3,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-004,phase0-video-005,11-14,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-004,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_004,Skin Details,Scar 2,4,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-005,phase0-video-005,15-16,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-005,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_005,Skin Details,Scar 1,5,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-009,phase0-video-005,23-24,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-006,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_006,Skin Details,Acne Scar 1,6,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-008,phase0-video-005,21-22,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-007,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_007,Skin Details,Redness 3,7,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-007,phase0-video-005,19-20,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-008,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_008,Skin Details,Redness 2,8,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-006,phase0-video-005,17-18,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-009,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_009,Skin Details,Redness 1,9,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-010,phase0-video-005,25-26,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skindetails-010,CF27_XBOXUNKNOWN_RTG_SKINDETAILS_010,Skin Details,Freckles 1,10,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-005-tl-011,phase0-video-005,27-31.72,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-details-recapture: Record Skin Details from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-details-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-001,CF27_XBOXUNKNOWN_RTG_SKINTONE_001,Skin Tone,Skin Tone 01,1,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-019,phase0-video-004,45-46,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-002,CF27_XBOXUNKNOWN_RTG_SKINTONE_002,Skin Tone,Skin Tone 02,2,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-020,phase0-video-004,47-47,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
cf27-production-verification-cf27-xboxunknown-rtg-skintone-003,CF27_XBOXUNKNOWN_RTG_SKINTONE_003,Skin Tone,Skin Tone 03,3,Xbox,,,Road to Glory,Main interface > Road to Glory > Road to Glory Setup > Journey type cards > Choose Your Position > QB > Create Player > Player > Appearance > Head & Skin visible,env-cf27-phase0-video-001-rtg-custom-qb,PRIMARY_APPROVED_WITH_NOTES,EVIDENCE_LINKED,phase0-frame-video-004-tl-021,phase0-video-004,48-49,MENU;FRONT,MENU,FRONT,PASS,UNRESOLVED_NOT_CAPTURE_STANDARDIZED,FAIL,false,false,true,INDEPENDENTLY_REVIEW_EVIDENCE_AFTER_BLIND_COUNTS,"issue-phase0-appearance-control-skin-tone-recapture: Record Skin Tone from the first available value through the final available value, pausing on each selected value long enough for label and character state review. Include beginning boundary, final boundary, wrap/no-wrap evidence, default state evidence, and dependency notes. | issue-phase0-primary-review-category-incomplete: Follow the Wyatt recapture instructions generated for this primary-review checkpoint. | issue-phase0-primary-review-environment-unresolved: Capture only non-secret game/console environment screens. Do not include account credentials, payment screens, serial numbers, or private profile details.",NOT_ELIGIBLE,NOT_SECOND_VERIFIED;NO_CATALOG_MANAGER_APPROVAL;NOT_IN_APPROVED_IMMUTABLE_PRODUCTION_RELEASE;ENVIRONMENT_UNRESOLVED;CATEGORY_INCOMPLETE;RECAPTURE_REQUIRED_FOR_PRODUCTION_COMPARISON;ISSUE:issue-phase0-appearance-control-skin-tone-recapture;ISSUE:issue-phase0-primary-review-category-incomplete;ISSUE:issue-phase0-primary-review-environment-unresolved;MISSING_REQUIRED_VIEWS;CATEGORY_COUNT_ORDER_INCOMPLETE,NOT_VERIFIED,NOT_REVIEWED
