record_id,file_path,record_path,record_kind,classification,source_type,data_class,production_status,verification_status,has_source_evidence,has_catalog_manager_disposition,production_access_allowed,reasons,blocking_issues
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/current-evidence/current_evidence_manifest.json,$.entries[96],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/current-evidence/current_evidence_manifest.json,$.entries[97],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/current-evidence/current_evidence_manifest.json,$.entries[98],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_HEAD_010,data/research/cf27/manifests/current-evidence/current_evidence_manifest.json,$.entries[99],menu_record,RESEARCH_OBSERVED,,,,PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,true,false,false,verification:PRIMARY_RESEARCH_ONLY_NOT_SECOND_VERIFIED,
CF27_XBOXUNKNOWN_RTG_EARSHAPE_001,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[0],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_001,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[1],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_002,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[2],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_002,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[3],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_003,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[4],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_003,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[5],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_004,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[6],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EARSHAPE_004,data/research/cf27/manifests/ear-shape-evidence-frames/ear_shape_evidence_frame_manifest.json,$.frames[7],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_001,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[0],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_001,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[1],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[10],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_006,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[11],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_007,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[12],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_007,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[13],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_002,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[2],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_002,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[3],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_003,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[4],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_003,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[5],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_004,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[6],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_004,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[7],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[8],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYECOLOR_005,data/research/cf27/manifests/eye-color-evidence-frames/eye_color_evidence_frame_manifest.json,$.frames[9],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[0],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_001,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[1],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[2],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_002,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[3],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[4],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_003,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[5],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[6],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_004,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[7],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[8],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_EYESHAPE_005,data/research/cf27/manifests/eye-shape-evidence-frames/eye_shape_evidence_frame_manifest.json,$.frames[9],catalog_record,PLACEHOLDER,,,,,true,false,false,,placeholderToken
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[0],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_001,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[1],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[10],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_015,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[100],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_015,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[101],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_015,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[102],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_015,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[103],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_015,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[104],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[105],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[106],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[107],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[108],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[109],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[11],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[110],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_016,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[111],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[112],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[113],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[114],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[115],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[116],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[117],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_017,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[118],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[119],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[12],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[120],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[121],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[122],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[123],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[124],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_018,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[125],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[126],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[127],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[128],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[129],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_002,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[13],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[130],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[131],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_019,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[132],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[133],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[134],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[135],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[136],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[137],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[138],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_020,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[139],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[14],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[140],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[141],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[142],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[143],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[144],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[145],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_021,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[146],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[147],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[148],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[149],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[15],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[150],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[151],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[152],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_022,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[153],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[154],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[155],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[156],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[157],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[158],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[159],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[16],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_023,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[160],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[161],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[162],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[163],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[164],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[165],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[166],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_024,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[167],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[168],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[169],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_003,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[17],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[170],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[171],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[172],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[173],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_025,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[174],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[175],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[176],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[177],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
CF27_XBOXUNKNOWN_RTG_HEAD_026,data/research/cf27/manifests/head-template-evidence-frames/head_template_evidence_frame_manifest.json,$.frames[178],catalog_record,UNKNOWN_ORIGIN,,,,,true,false,false,,
